crash_date,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,hour,day_of_week,is_weekend,date_str,crashed,temperature,rain,wind_speed,bars,accident_density,severity,time_of_day,is_night,is_rush_hour
2021-04-29,16:38,40.741734,-73.7283,1,0,16,3,0,2021-04-29,1,16.7,0,12.3,48,132.0,1,1,0,0
2021-06-26,16:25,40.58369,-73.94808,1,0,16,5,1,2021-06-26,1,23.0,1,21.1,82,263.0,1,1,0,0
2021-09-21,20:13,40.89675,-73.85988,2,0,20,1,0,2021-09-21,1,23.4,0,12.4,79,365.0,1,2,0,0
2021-09-02,20:15,40.726833,-73.71358,0,0,20,3,0,2021-09-02,1,24.5,0,16.9,199,66.0,0,2,0,0
2021-06-30,13:28,40.84731,-73.9149,0,0,13,2,0,2021-06-30,1,29.1,0,13.1,148,883.0,0,1,0,0
2021-06-29,15:00,40.57858,-73.9884,0,0,15,1,0,2021-06-29,1,29.8,0,12.2,89,319.0,0,1,0,0
2021-06-17,13:05,40.61898,-74.163895,0,0,13,3,0,2021-06-17,1,18.4,0,8.6,189,120.0,0,1,0,0
2021-06-17,16:50,40.684254,-73.762405,0,0,16,3,0,2021-06-17,1,22.1,0,11.6,91,261.0,0,1,0,0
2021-12-18,14:42,40.74668,-73.9745,0,0,14,5,1,2021-12-18,1,5.0,1,9.4,188,702.0,0,1,0,0
2021-06-09,17:28,40.794178,-73.94487,0,0,17,2,0,2021-06-09,1,29.6,1,8.3,176,807.0,0,2,0,1
2021-04-23,7:30,40.822323,-73.910706,0,0,7,4,0,2021-04-23,1,3.3,0,17.8,7,701.0,0,0,0,1
2021-05-13,18:05,40.82802,-73.93122,1,0,18,3,0,2021-05-13,1,19.0,0,6.0,79,631.0,1,2,0,1
2021-06-06,0:28,40.60729,-74.14086,2,0,0,6,1,2021-06-06,1,26.5,0,16.9,193,118.0,1,3,1,0
2021-05-24,13:40,40.607307,-73.9866,0,0,13,0,0,2021-05-24,1,16.0,0,17.8,136,345.0,0,1,0,0
2021-05-22,12:30,40.870483,-73.84324,0,0,12,5,1,2021-05-22,1,22.8,0,4.7,48,306.0,0,1,0,0
2021-09-05,10:06,40.618214,-73.95815,0,0,10,6,1,2021-09-05,1,18.5,0,9.7,113,360.0,0,0,0,0
2021-06-21,10:00,40.790894,-73.945175,0,0,10,0,0,2021-06-21,1,22.0,0,5.8,179,752.0,0,0,0,0
2021-09-30,11:03,40.82443,-73.890526,1,0,11,3,0,2021-09-30,1,13.9,0,11.6,86,776.0,1,0,0,0
2021-06-15,10:58,40.8228,-73.82755,0,0,10,1,0,2021-06-15,1,17.6,1,2.2,26,166.0,0,0,0,0
2021-05-16,12:45,40.82098,-73.89388,0,0,12,6,1,2021-05-16,1,15.7,0,4.5,42,809.0,0,1,0,0
2021-06-05,13:56,40.76235,-73.778984,0,0,13,5,1,2021-06-05,1,23.8,0,9.2,95,159.0,0,1,0,0
2021-04-16,5:20,40.85358,-73.932236,0,0,5,4,0,2021-04-16,1,5.7,0,16.5,120,468.0,0,0,1,0
2022-01-01,13:07,40.742737,-73.87643,0,0,13,5,1,2022-01-01,1,9.9,1,8.4,49,539.0,0,1,0,0
2021-06-30,19:09,40.64422,-73.95989,1,0,19,2,0,2021-06-30,1,31.9,0,21.1,190,560.0,1,2,0,1
2021-09-19,21:00,40.839767,-73.905396,0,0,21,6,1,2021-09-19,1,23.5,0,6.3,157,810.0,0,2,0,0
2021-12-16,14:30,40.66778,-73.996185,0,0,14,3,0,2021-12-16,1,11.1,0,25.0,187,417.0,0,1,0,0
2021-12-28,14:10,40.624268,-74.01948,1,0,14,1,0,2021-12-28,1,4.5,0,15.0,79,281.0,1,1,0,0
2021-12-19,18:58,40.725933,-74.003876,2,0,18,6,1,2021-12-19,1,4.4,0,26.7,105,627.0,1,2,0,1
2021-04-18,23:37,40.643204,-73.90929,0,0,23,6,1,2021-04-18,1,12.4,0,10.9,168,509.0,0,3,1,0
2021-06-25,10:30,40.73319,-73.99489,0,0,10,4,0,2021-06-25,1,16.0,0,9.2,157,620.0,0,0,0,0
2021-05-14,0:00,40.88031,-73.91854,1,0,0,4,0,2021-05-14,1,14.1,0,15.5,154,110.0,1,3,1,0
2021-12-18,2:20,40.828297,-73.95087,0,0,2,5,1,2021-12-18,1,6.7,0,10.2,93,532.0,0,3,1,0
2021-06-07,13:00,40.717342,-73.99118,1,0,13,0,0,2021-06-07,1,26.8,0,10.0,62,909.0,1,1,0,0
2021-09-17,11:52,40.692772,-73.92782,0,0,11,4,0,2021-09-17,1,20.4,0,17.4,188,707.0,0,0,0,0
2021-12-25,19:46,40.863194,-73.86642,0,0,19,5,1,2021-12-25,1,7.5,0,6.9,63,295.0,0,2,0,1
2022-06-26,17:52,40.829956,-73.93009,1,0,17,6,1,2022-06-26,1,31.7,0,17.5,12,597.0,1,2,0,1
2021-12-16,16:20,40.74424,-73.77618,0,0,16,3,0,2021-12-16,1,13.1,0,22.4,78,141.0,0,1,0,0
2021-08-25,18:51,40.58514,-73.96651,1,0,18,2,0,2021-08-25,1,28.6,0,4.1,6,359.0,1,2,0,1
2021-09-27,15:22,40.783333,-73.94368,1,0,15,0,0,2021-09-27,1,21.6,0,15.3,45,532.0,1,1,0,0
2021-05-23,2:04,40.69114,-73.80488,1,0,2,6,1,2021-05-23,1,24.5,0,12.1,136,389.0,1,3,1,0
2021-05-30,0:15,40.780224,-73.80255,0,0,0,6,1,2021-05-30,1,9.6,0,19.2,172,72.0,0,3,1,0
2021-05-02,20:32,40.75108,-73.98686,1,0,20,6,1,2021-05-02,1,26.5,0,17.0,18,847.0,1,2,0,0
2022-01-15,15:44,40.807808,-73.92384,1,0,15,5,1,2022-01-15,1,-9.6,0,20.1,32,648.0,1,1,0,0
2021-05-30,4:09,40.83232,-73.87395,0,1,4,6,1,2021-05-30,1,8.8,1,20.2,129,735.0,2,3,1,0
2021-12-27,4:47,40.62413,-73.99844,1,0,4,0,0,2021-12-27,1,3.8,0,19.5,36,331.0,1,3,1,0
2021-06-19,16:44,40.66947,-74.00958,0,0,16,5,1,2021-06-19,1,29.4,0,14.9,11,134.0,0,1,0,0
2021-09-23,15:40,40.59081,-74.10723,0,0,15,3,0,2021-09-23,1,25.4,0,36.6,91,40.0,0,1,0,0
2021-06-21,22:30,40.693787,-73.81173,0,0,22,0,0,2021-06-21,1,23.8,0,31.8,140,424.0,0,3,1,0
2021-09-24,16:25,40.683754,-73.91737,1,0,16,4,0,2021-09-24,1,20.8,0,12.6,93,742.0,1,1,0,0
2021-09-25,16:21,40.666405,-73.74538,2,0,16,5,1,2021-09-25,1,22.0,0,1.9,174,394.0,1,1,0,0
2021-12-16,20:15,40.65993,-73.891655,1,0,20,3,0,2021-12-16,1,14.7,0,21.9,110,781.0,1,2,0,0
2021-06-02,22:15,40.69613,-73.987114,2,0,22,2,0,2021-06-02,1,17.5,0,20.7,90,643.0,1,3,1,0
2021-09-15,17:12,40.695023,-73.84645,1,0,17,2,0,2021-09-15,1,25.9,0,22.3,81,216.0,1,2,0,1
2021-06-20,4:45,40.757908,-73.9893,0,0,4,6,1,2021-06-20,1,19.7,0,12.6,188,859.0,0,3,1,0
2021-12-10,8:49,40.8037,-73.93582,0,0,8,4,0,2021-12-10,1,2.6,0,6.8,110,871.0,0,0,0,1
2021-12-24,17:12,40.66685,-73.8907,3,0,17,4,0,2021-12-24,1,5.1,0,11.0,106,868.0,1,2,0,1
2021-05-25,9:30,40.749054,-73.99576,1,0,9,1,0,2021-05-25,1,13.4,0,7.7,123,686.0,1,0,0,1
2022-03-20,10:34,40.778805,-73.974075,1,0,10,6,1,2022-03-20,1,8.5,0,12.4,45,300.0,1,0,0,0
2021-05-08,21:00,40.58313,-73.9654,0,0,21,5,1,2021-05-08,1,10.1,1,14.1,184,398.0,0,2,0,0
2021-05-02,2:10,40.710888,-73.9808,1,0,2,6,1,2021-05-02,1,12.8,0,16.6,173,243.0,1,3,1,0
2022-06-10,17:55,40.66387,-73.94271,0,0,17,4,0,2022-06-10,1,24.9,0,13.8,132,675.0,0,2,0,1
2021-06-09,17:00,40.702568,-73.95026,0,0,17,2,0,2021-06-09,1,30.0,0,9.5,165,839.0,0,2,0,1
2021-05-13,17:30,40.70618,-73.786064,0,0,17,3,0,2021-05-13,1,18.3,0,6.8,193,388.0,0,2,0,1
2021-09-25,23:00,40.75927,-73.980896,1,0,23,5,1,2021-09-25,1,19.3,0,6.4,122,761.0,1,3,1,0
2022-04-06,17:17,40.84654,-73.93521,0,0,17,2,0,2022-04-06,1,10.1,1,33.4,164,625.0,0,2,0,1
2021-04-22,14:50,40.61821,-73.89728,1,0,14,3,0,2021-04-22,1,4.8,0,34.3,86,58.0,1,1,0,0
2022-01-07,7:51,40.625683,-73.93344,0,0,7,4,0,2022-01-07,1,0.3,0,18.9,75,334.0,0,0,0,1
2021-09-11,13:20,40.703205,-73.865456,0,0,13,5,1,2021-09-11,1,18.9,0,3.0,75,238.0,0,1,0,0
2021-05-08,1:00,40.836502,-73.825165,0,0,1,5,1,2021-05-08,1,10.8,0,9.7,144,162.0,0,3,1,0
2022-04-01,17:31,40.71192,-73.95625,0,0,17,4,0,2022-04-01,1,12.4,0,33.9,118,798.0,0,2,0,1
2021-04-27,21:05,40.648067,-73.89784,1,0,21,1,0,2021-04-27,1,12.6,0,13.0,192,355.0,1,2,0,0
2021-05-16,19:18,40.846394,-73.89137,0,0,19,6,1,2021-05-16,1,20.6,1,21.6,182,703.0,0,2,0,1
2021-12-30,7:50,40.699535,-73.75647,2,0,7,3,0,2021-12-30,1,6.0,1,8.0,131,252.0,1,0,0,1
2022-09-21,18:32,40.673477,-73.791534,1,0,18,2,0,2022-09-21,1,24.4,0,9.2,177,326.0,1,2,0,1
2022-01-08,13:05,40.834167,-73.92779,0,0,13,5,1,2022-01-08,1,-7.8,0,15.7,38,617.0,0,1,0,0
2022-06-03,15:56,40.590202,-73.95361,0,0,15,4,0,2022-06-03,1,20.2,1,6.9,52,323.0,0,1,0,0
2021-12-20,10:40,40.82803,-73.934845,0,0,10,0,0,2021-12-20,1,-4.2,0,10.4,57,695.0,0,0,0,0
2021-12-10,13:59,40.677334,-73.86763,2,0,13,4,0,2021-12-10,1,7.2,0,15.1,80,524.0,1,1,0,0
2021-05-09,1:20,40.69832,-73.962265,0,0,1,6,1,2021-05-09,1,9.0,0,9.3,78,573.0,0,3,1,0
2022-03-31,23:31,40.638786,-73.94538,0,0,23,3,0,2022-03-31,1,14.0,1,36.3,184,488.0,0,3,1,0
2021-05-31,23:11,40.712837,-73.7465,1,0,23,0,0,2021-05-31,1,19.2,0,3.3,4,229.0,1,3,1,0
2021-10-07,10:40,40.639137,-74.0202,1,0,10,3,0,2021-10-07,1,15.6,0,6.9,109,465.0,1,0,0,0
2021-06-29,16:11,40.727154,-74.005554,0,0,16,1,0,2021-06-29,1,32.5,0,11.0,109,517.0,0,1,0,0
2021-05-14,21:11,40.662556,-73.91963,0,0,21,4,0,2021-05-14,1,19.9,0,16.2,132,904.0,0,2,0,0
2022-03-18,15:39,40.846153,-73.932335,1,0,15,4,0,2022-03-18,1,14.6,0,5.4,42,660.0,1,1,0,0
2021-10-02,17:00,40.65812,-73.934006,0,0,17,5,1,2021-10-02,1,22.4,0,19.0,157,692.0,0,2,0,1
2022-04-06,7:11,40.659275,-73.889,0,0,7,2,0,2022-04-06,1,7.2,1,17.1,1,736.0,0,0,0,1
2021-12-08,11:25,40.766167,-73.954254,0,0,11,2,0,2021-12-08,1,1.6,0,3.6,135,530.0,0,0,0,0
2021-06-02,14:13,40.663654,-73.93551,0,0,14,2,0,2021-06-02,1,19.9,0,6.8,63,826.0,0,1,0,0
2022-09-21,18:06,40.757362,-73.96068,1,0,18,2,0,2022-09-21,1,25.5,0,5.2,34,635.0,1,2,0,1
2021-06-15,19:20,40.664707,-73.92824,0,0,19,1,0,2021-06-15,1,25.7,0,15.5,152,952.0,0,2,0,1
2021-05-07,13:30,40.759743,-73.71993,0,0,13,4,0,2021-05-07,1,13.2,0,8.9,140,61.0,0,1,0,0
2022-01-10,16:41,40.74273,-73.91499,0,0,16,0,0,2022-01-10,1,-1.7,0,23.1,178,272.0,0,1,0,0
2021-10-03,23:00,40.629936,-73.90448,0,0,23,6,1,2021-10-03,1,20.8,0,10.6,189,219.0,0,3,1,0
2021-05-05,14:30,40.85482,-73.9112,0,0,14,2,0,2021-05-05,1,11.1,1,8.5,93,762.0,0,1,0,0
2021-05-15,0:57,40.842808,-73.942024,0,0,0,5,1,2021-05-15,1,16.8,0,12.0,57,501.0,0,3,1,0
2021-10-07,17:35,40.881264,-73.83875,1,0,17,3,0,2021-10-07,1,22.1,1,3.6,160,302.0,1,2,0,1
2021-09-13,8:00,40.76038,-73.75801,0,0,8,0,0,2021-09-13,1,22.6,0,17.2,102,118.0,0,0,0,1
2021-04-16,15:40,40.859444,-73.915985,0,0,15,4,0,2021-04-16,1,9.6,1,16.0,152,689.0,0,1,0,0
2021-07-01,12:30,40.68372,-73.78468,0,0,12,3,0,2021-07-01,1,25.9,0,6.7,43,298.0,0,1,0,0
2021-12-20,14:50,40.650208,-73.959984,0,0,14,0,0,2021-12-20,1,-2.4,0,9.1,64,594.0,0,1,0,0
2021-12-31,8:50,40.715977,-73.81082,1,0,8,4,0,2021-12-31,1,7.8,0,6.9,63,242.0,1,0,0,1
2022-01-09,20:30,40.687416,-73.95972,3,0,20,6,1,2022-01-09,1,3.5,1,19.4,3,650.0,1,2,0,0
2021-05-27,21:00,40.647255,-74.087944,0,0,21,3,0,2021-05-27,1,28.3,0,9.7,179,87.0,0,2,0,0
2022-03-30,17:00,40.60312,-73.960556,0,0,17,2,0,2022-03-30,1,3.7,0,10.7,198,333.0,0,2,0,1
2021-06-13,10:45,40.66127,-73.896065,0,0,10,6,1,2021-06-13,1,15.6,0,4.9,95,757.0,0,0,0,0
2021-10-07,20:24,40.800507,-73.96798,1,0,20,3,0,2021-10-07,1,22.4,1,3.4,13,375.0,1,2,0,0
2021-12-30,1:30,40.60326,-73.96653,1,0,1,3,0,2021-12-30,1,6.1,0,2.4,12,332.0,1,3,1,0
2021-10-07,22:07,40.690536,-73.807335,0,0,22,3,0,2021-10-07,1,19.8,0,11.7,98,413.0,0,3,1,0
2021-05-22,3:00,40.6713,-73.73916,0,0,3,5,1,2021-05-22,1,16.2,0,13.1,73,424.0,0,3,1,0
2021-09-19,20:48,40.872494,-73.88147,0,0,20,6,1,2021-09-19,1,23.7,0,7.5,181,356.0,0,2,0,0
2021-06-06,15:47,40.829353,-73.89289,0,0,15,6,1,2021-06-06,1,29.5,0,8.2,39,642.0,0,1,0,0
2021-09-30,14:15,40.6491,-73.94649,1,0,14,3,0,2021-09-30,1,15.9,0,16.3,24,587.0,1,1,0,0
2022-04-04,0:30,40.68077,-74.00369,0,0,0,0,0,2022-04-04,1,6.3,1,15.3,43,315.0,0,3,1,0
2022-01-12,18:25,40.818993,-73.909744,0,0,18,2,0,2022-01-12,1,3.2,0,20.6,123,661.0,0,2,0,1
2022-07-01,17:30,40.557106,-74.17385,0,0,17,4,0,2022-07-01,1,34.3,0,17.7,171,91.0,0,2,0,1
2021-05-20,8:22,40.895725,-73.87482,1,0,8,3,0,2021-05-20,1,12.4,0,7.1,50,121.0,1,0,0,1
2021-06-09,16:00,40.83543,-73.92341,0,0,16,2,0,2021-06-09,1,29.2,0,8.5,2,678.0,0,1,0,0
2022-07-03,2:02,40.761223,-73.9238,1,0,2,6,1,2022-07-03,1,26.4,0,6.1,53,497.0,1,3,1,0
2021-05-15,17:01,40.534813,-74.194115,0,0,17,5,1,2021-05-15,1,21.6,0,8.0,55,53.0,0,2,0,1
2021-06-01,11:50,40.78071,-73.948555,1,0,11,1,0,2021-06-01,1,13.1,0,8.5,8,562.0,1,0,0,0
2021-05-13,11:00,40.665596,-73.87431,0,0,11,3,0,2021-05-13,1,9.0,0,12.1,89,467.0,0,0,0,0
2022-01-11,15:22,40.621216,-73.93539,0,0,15,1,0,2022-01-11,1,-7.6,0,25.4,76,309.0,0,1,0,0
2021-06-26,6:30,40.835297,-73.91291,1,0,6,5,1,2021-06-26,1,19.0,0,11.7,68,724.0,1,0,0,0
2021-12-18,0:22,40.80549,-73.91031,0,0,0,5,1,2021-12-18,1,7.6,0,10.0,113,487.0,0,3,1,0
2021-04-15,20:40,40.660072,-73.93974,1,0,20,3,0,2021-04-15,1,10.6,1,8.7,107,618.0,1,2,0,0
2022-03-31,6:50,40.675945,-73.97924,0,0,6,3,0,2022-03-31,1,7.6,0,11.7,139,585.0,0,0,0,0
2021-05-05,0:00,40.75386,-73.892654,0,0,0,2,0,2021-05-05,1,13.3,0,16.1,99,505.0,0,3,1,0
2021-05-08,23:50,40.658443,-73.884125,0,0,23,5,1,2021-05-08,1,10.4,0,1.1,86,591.0,0,3,1,0
2021-05-16,15:40,40.70722,-73.78957,1,0,15,6,1,2021-05-16,1,21.4,0,5.1,13,411.0,1,1,0,0
2021-09-21,18:45,40.559166,-74.18021,1,0,18,1,0,2021-09-21,1,22.5,0,17.2,183,57.0,1,2,0,1
2022-04-07,18:07,40.613136,-73.96838,1,0,18,3,0,2022-04-07,1,8.9,1,39.3,28,388.0,1,2,0,1
2021-06-29,14:00,40.7227,-73.99504,1,0,14,1,0,2021-06-29,1,29.5,0,9.3,145,999.0,1,1,0,0
2021-09-14,16:50,40.73677,-73.80475,2,0,16,1,0,2021-09-14,1,25.7,0,7.8,34,171.0,1,1,0,0
2021-05-25,0:00,40.691994,-73.76111,0,0,0,1,0,2021-05-25,1,13.9,0,13.3,159,225.0,0,3,1,0
2021-05-18,9:35,40.840855,-73.86547,2,0,9,1,0,2021-05-18,1,10.9,0,6.1,18,555.0,1,0,0,1
2021-06-27,18:23,40.575565,-73.98121,1,0,18,6,1,2021-06-27,1,25.6,0,24.4,116,279.0,1,2,0,1
2021-09-11,11:30,40.83232,-73.87395,3,0,11,5,1,2021-09-11,1,14.8,0,4.3,121,735.0,1,0,0,0
2021-09-20,18:45,40.824398,-73.88306,1,0,18,0,0,2021-09-20,1,22.2,0,14.7,53,741.0,1,2,0,1
2022-03-29,0:00,40.76226,-73.75699,1,0,0,1,0,2022-03-29,1,-3.5,0,25.3,97,108.0,1,3,1,0
2022-01-06,14:50,40.827675,-73.8409,0,0,14,3,0,2022-01-06,1,2.2,0,18.8,32,278.0,0,1,0,0
2021-05-23,17:50,40.66925,-73.93944,0,0,17,6,1,2021-05-23,1,30.3,0,23.7,97,787.0,0,2,0,1
2022-04-02,2:00,40.75198,-73.882835,2,0,2,5,1,2022-04-02,1,5.8,0,22.7,36,601.0,1,3,1,0
2021-09-27,21:30,40.76271,-73.98127,0,0,21,0,0,2021-09-27,1,25.0,0,24.1,145,689.0,0,2,0,0
2022-03-30,17:04,40.695995,-73.782776,1,0,17,2,0,2022-03-30,1,4.3,0,10.1,188,260.0,1,2,0,1
2021-12-10,18:37,40.823257,-73.94293,0,0,18,4,0,2021-12-10,1,8.8,0,9.7,168,768.0,0,2,0,1
2021-06-07,12:20,40.685764,-73.981865,0,0,12,0,0,2021-06-07,1,24.4,0,11.6,169,750.0,0,1,0,0
2021-04-26,8:30,40.698093,-73.73049,0,0,8,0,0,2021-04-26,1,5.2,0,21.6,15,194.0,0,0,0,1
2021-12-31,0:30,40.730278,-73.743965,0,0,0,4,0,2021-12-31,1,7.1,0,4.1,52,91.0,0,3,1,0
2021-09-04,20:48,40.81655,-73.91955,0,0,20,5,1,2021-09-04,1,25.4,0,6.8,128,687.0,0,2,0,0
2021-06-15,14:30,40.679737,-73.76162,0,0,14,1,0,2021-06-15,1,22.5,0,5.6,11,241.0,0,1,0,0
2021-04-14,17:00,40.540833,-74.159386,0,0,17,2,0,2021-04-14,1,19.4,0,14.0,79,71.0,0,2,0,1
2021-06-06,15:00,40.696354,-73.94071,0,0,15,6,1,2021-06-06,1,28.5,0,9.7,126,779.0,0,1,0,0
2021-12-19,20:14,40.833096,-73.94066,1,0,20,6,1,2021-12-19,1,4.1,0,23.1,65,656.0,1,2,0,0
2021-04-28,13:00,40.613396,-74.00063,0,0,13,2,0,2021-04-28,1,13.9,0,3.1,36,317.0,0,1,0,0
2021-05-29,1:18,40.67843,-73.91357,0,0,1,5,1,2021-05-29,1,10.8,1,24.2,4,817.0,0,3,1,0
2021-06-05,20:51,40.756344,-73.91342,0,0,20,5,1,2021-06-05,1,32.0,0,19.8,154,375.0,0,2,0,0
2021-09-17,19:25,40.695004,-73.9525,1,0,19,4,0,2021-09-17,1,24.6,1,16.0,95,693.0,1,2,0,1
2021-12-15,16:50,40.67765,-73.949776,0,0,16,2,0,2021-12-15,1,10.1,0,23.1,77,747.0,0,1,0,0
2021-05-19,10:07,40.771347,-73.92285,0,0,10,2,0,2021-05-19,1,13.6,0,9.7,11,398.0,0,0,0,0
2021-09-15,16:27,40.853115,-73.89759,0,0,16,2,0,2021-09-15,1,27.6,0,15.0,155,817.0,0,1,0,0
2021-04-26,12:30,40.73952,-73.986855,0,0,12,0,0,2021-04-26,1,5.7,0,20.7,103,717.0,0,1,0,0
2021-05-28,16:35,40.723625,-74.00479,1,0,16,4,0,2021-05-28,1,16.5,0,19.6,39,654.0,1,1,0,0
2021-06-06,2:30,40.885952,-73.8279,2,0,2,6,1,2021-06-06,1,23.7,0,11.3,125,160.0,1,3,1,0
2021-06-19,10:30,40.623383,-74.02221,0,0,10,5,1,2021-06-19,1,20.2,0,16.6,126,298.0,0,0,0,0
2021-10-02,1:05,40.738995,-73.97955,0,0,1,5,1,2021-10-02,1,14.9,0,8.0,164,649.0,0,3,1,0
2022-01-01,7:00,40.68086,-73.864685,0,0,7,5,1,2022-01-01,1,8.0,0,5.2,125,403.0,0,0,0,1
2022-07-02,22:30,40.849285,-73.93894,1,0,22,5,1,2022-07-02,1,24.9,0,18.2,111,459.0,1,3,1,0
2021-09-29,13:34,40.70075,-73.98599,0,0,13,2,0,2021-09-29,1,14.2,0,15.9,8,410.0,0,1,0,0
2021-12-09,23:00,40.616833,-73.98802,0,0,23,3,0,2021-12-09,1,2.3,0,5.9,97,349.0,0,3,1,0
2021-12-18,8:30,40.753536,-73.8869,0,0,8,5,1,2021-12-18,1,5.1,0,9.8,87,544.0,0,0,0,1
2021-06-29,17:00,40.726295,-73.84104,0,0,17,1,0,2021-06-29,1,32.8,0,13.2,159,232.0,0,2,0,1
2021-05-16,0:50,40.760254,-73.83493,1,0,0,6,1,2021-05-16,1,15.4,0,12.1,115,350.0,1,3,1,0
2021-05-26,12:00,40.678394,-73.880905,0,0,12,2,0,2021-05-26,1,19.6,0,14.8,101,602.0,0,1,0,0
2021-04-25,0:15,40.62958,-74.01212,1,0,0,6,1,2021-04-25,1,13.4,0,21.5,7,362.0,1,3,1,0
2021-04-26,8:55,40.66549,-73.91063,1,0,8,0,0,2021-04-26,1,5.1,0,21.0,176,770.0,1,0,0,1
2021-05-03,9:26,40.862392,-73.91802,0,0,9,0,0,2021-05-03,1,11.8,0,8.9,6,584.0,0,0,0,1
2021-09-09,12:05,40.5528,-74.191444,0,0,12,3,0,2021-09-09,1,21.4,0,3.7,28,35.0,0,1,0,0
2021-09-15,17:20,40.749973,-73.80541,1,0,17,2,0,2021-09-15,1,27.0,0,17.3,0,89.0,1,2,0,1
2021-06-16,9:10,40.80142,-73.93446,0,0,9,2,0,2021-06-16,1,15.6,0,11.5,172,736.0,0,0,0,1
2021-05-07,14:45,40.72032,-73.99404,0,0,14,4,0,2021-05-07,1,13.9,0,9.0,169,988.0,0,1,0,0
2021-09-19,10:50,40.66208,-73.92121,2,0,10,6,1,2021-09-19,1,17.7,0,19.1,169,913.0,1,0,0,0
2021-05-14,18:33,40.765224,-73.9317,1,0,18,4,0,2021-05-14,1,21.9,0,5.2,30,345.0,1,2,0,1
2021-05-19,11:20,40.74629,-73.766945,4,0,11,2,0,2021-05-19,1,15.8,0,9.9,0,143.0,1,0,0,0
2021-06-26,14:17,40.621483,-73.9252,2,0,14,5,1,2021-06-26,1,23.4,0,10.7,43,302.0,1,1,0,0
2021-04-28,21:00,40.728474,-73.882614,0,0,21,2,0,2021-04-28,1,20.5,0,12.6,53,215.0,0,2,0,0
2021-05-20,1:55,40.757935,-73.98557,0,0,1,3,0,2021-05-20,1,18.7,0,19.6,90,812.0,0,3,1,0
2021-09-11,13:37,40.750988,-73.99063,0,0,13,5,1,2021-09-11,1,18.8,0,2.4,58,837.0,0,1,0,0
2021-04-19,1:30,40.672333,-73.901764,0,0,1,0,0,2021-04-19,1,10.1,0,7.9,117,944.0,0,3,1,0
2021-09-15,23:00,40.65743,-73.9451,2,0,23,2,0,2021-09-15,1,25.2,0,27.8,143,599.0,1,3,1,0
2021-05-27,11:00,40.834896,-73.87495,1,0,11,3,0,2021-05-27,1,19.4,0,15.8,47,701.0,1,0,0,0
2021-06-19,8:00,40.659264,-74.002396,0,0,8,5,1,2021-06-19,1,20.2,1,19.4,80,286.0,0,0,0,1
2022-01-07,12:30,40.814026,-73.88959,0,0,12,4,0,2022-01-07,1,-1.4,0,18.4,14,569.0,0,1,0,0
2021-05-07,23:35,40.720642,-73.943275,0,0,23,4,0,2021-05-07,1,12.6,0,15.0,105,525.0,0,3,1,0
2021-10-07,14:30,40.654457,-73.960785,0,0,14,3,0,2021-10-07,1,19.1,0,3.8,100,521.0,0,1,0,0
2021-12-23,19:15,40.751064,-73.87055,0,0,19,3,0,2021-12-23,1,2.3,0,16.6,50,609.0,0,2,0,1
2022-03-27,21:00,40.7061,-73.73385,1,0,21,6,1,2022-03-27,1,5.1,0,25.0,85,241.0,1,2,0,0
2022-04-02,21:08,40.685806,-73.83259,0,0,21,5,1,2022-04-02,1,10.4,0,11.6,74,364.0,0,2,0,0
2022-04-02,12:15,40.695976,-73.808975,0,0,12,5,1,2022-04-02,1,3.8,0,17.6,192,443.0,0,1,0,0
2021-06-15,15:40,40.65414,-73.88732,2,0,15,1,0,2021-06-15,1,23.6,0,7.4,167,514.0,1,1,0,0
2021-05-26,16:30,40.759018,-73.855156,0,0,16,2,0,2021-05-26,1,27.5,0,17.9,100,262.0,0,1,0,0
2021-05-14,4:49,40.6072,-73.74747,0,0,4,4,0,2021-05-14,1,10.9,0,8.9,50,181.0,0,3,1,0
2022-03-30,12:57,40.721024,-73.981094,1,0,12,2,0,2022-03-30,1,-1.2,0,9.4,24,628.0,1,1,0,0
2021-12-20,19:53,40.628662,-74.13675,1,0,19,0,0,2021-12-20,1,1.7,0,8.4,120,160.0,1,2,0,1
2022-01-05,11:29,40.739388,-73.87121,0,0,11,2,0,2022-01-05,1,-0.4,0,10.0,98,553.0,0,0,0,0
2021-05-13,22:30,40.690712,-73.79992,0,0,22,3,0,2021-05-13,1,15.8,0,13.6,41,385.0,0,3,1,0
2021-05-06,8:50,40.84434,-73.91475,0,0,8,3,0,2021-05-06,1,9.1,0,16.8,112,900.0,0,0,0,1
2022-01-01,20:45,40.68185,-73.8545,0,0,20,5,1,2022-01-01,1,12.1,1,8.5,1,319.0,0,2,0,0
2021-06-08,18:11,40.873787,-73.905266,0,0,18,1,0,2021-06-08,1,28.0,1,16.9,65,412.0,0,2,0,1
2021-06-13,14:00,40.602478,-73.96636,1,0,14,6,1,2021-06-13,1,20.5,0,5.3,99,296.0,1,1,0,0
2022-03-30,10:50,40.748287,-73.99008,0,0,10,2,0,2022-03-30,1,-3.2,0,7.6,66,777.0,0,0,0,0
2021-09-06,16:57,40.71192,-73.99833,1,0,16,0,0,2021-09-06,1,26.0,0,15.1,101,541.0,1,1,0,0
2021-05-11,17:21,40.680477,-73.951164,0,0,17,1,0,2021-05-11,1,16.7,0,25.4,30,704.0,0,2,0,1
